price,bed,bath,surface_area,Bantul,Gunung Kidul,Kulon Progo,Sleman,Yogyakarta
600000000,2,2,120.0,False,False,False,True,False
550000000,2,1,102.0,False,False,False,True,False
2990000000,4,4,200.0,False,False,False,True,False
4700000000,4,3,334.0,False,False,False,True,False
730000000,3,2,100.0,False,False,False,True,False
1490000000,4,3,126.0,False,False,False,True,False
1750000000,3,2,162.0,False,False,False,True,False
835000000,3,1,93.0,False,False,False,True,False
3090000000,4,3,279.0,False,False,False,True,False
850000000,3,1,99.0,False,False,False,True,False
3900000000,11,11,321.0,False,False,False,True,False
990000000,3,2,120.0,False,False,False,True,False
897000000,3,2,107.0,False,False,False,True,False
550000000,2,1,100.0,False,False,False,True,False
835000000,3,1,95.0,False,False,False,True,False
1170000000,3,2,115.0,False,False,False,True,False
730000000,3,2,100.0,False,False,False,True,False
1380000000,3,2,107.0,False,False,False,True,False
875000000,3,2,107.0,False,False,False,True,False
585000000,3,2,81.0,False,False,False,True,False
825000000,3,2,120.0,False,False,False,True,False
1600000000,3,3,122.0,False,False,False,True,False
760000000,3,2,107.0,False,False,False,True,False
685000000,3,2,98.0,False,False,False,True,False
475000000,2,1,90.0,False,False,False,True,False
3900000000,11,11,321.0,False,False,False,True,False
910000000,4,2,106.0,False,False,False,True,False
2400000000,3,2,238.0,False,False,False,True,False
1300000000,4,3,144.0,False,False,False,True,False
850000000,2,1,105.0,False,False,False,True,False
680000000,3,1,97.0,False,False,False,True,False
756000000,3,2,104.0,False,False,False,True,False
519000000,2,1,90.0,False,False,False,True,False
945000000,3,2,137.0,False,False,False,True,False
2280000000,4,3,182.0,False,False,False,True,False
495000000,2,1,45.0,False,False,False,True,False
2880000000,11,11,208.0,False,False,False,True,False
2880000000,11,11,208.0,False,False,False,True,False
450000000,2,1,82.0,False,False,False,True,False
1450000000,3,3,110.0,False,False,False,True,False
775000000,2,2,118.0,False,False,False,True,False
1650000000,3,3,130.0,False,False,False,True,False
4200000000,3,4,564.0,False,False,False,True,False
897000000,3,2,107.0,False,False,False,True,False
470000000,2,1,90.0,False,False,False,True,False
1000000000,3,4,135.0,False,False,False,True,False
1100000000,2,1,165.0,False,False,False,True,False
875000000,3,2,85.0,False,False,False,True,False
680000000,2,2,91.0,False,False,False,True,False
1170000000,3,2,115.0,False,False,False,True,False
550000000,3,1,60.0,False,False,False,True,False
1250000000,3,2,180.0,False,False,False,True,False
559000000,2,1,84.0,False,False,False,True,False
999000000,3,3,103.0,False,False,False,True,False
640000000,2,1,91.0,False,False,False,True,False
849000000,3,2,111.0,False,False,False,True,False
545000000,2,1,85.0,False,False,False,True,False
545000000,2,1,85.0,False,False,False,True,False
698000000,2,1,106.0,False,False,False,True,False
698000000,2,1,106.0,False,False,False,True,False
720000000,3,2,87.0,False,False,False,True,False
720000000,3,2,87.0,False,False,False,True,False
850000000,2,1,125.0,False,False,False,True,False
2530000000,5,4,178.0,False,False,False,True,False
575000000,2,2,100.0,False,False,False,True,False
756000000,3,2,110.0,False,False,False,True,False
730000000,3,2,100.0,False,False,False,True,False
765000000,3,2,103.0,False,False,False,True,False
650000000,3,2,75.0,False,False,False,True,False
961000000,3,3,107.0,False,False,False,True,False
756000000,3,1,95.0,False,False,False,True,False
775000000,3,2,113.0,False,False,False,True,False
880000000,3,2,104.0,False,False,False,True,False
1350000000,3,3,100.0,False,False,False,True,False
1150000000,3,2,130.0,False,False,False,True,False
14000000000,7,6,970.0,False,False,False,True,False
2530000000,5,4,178.0,False,False,False,True,False
1950000000,3,3,128.0,False,False,False,True,False
799000000,3,2,111.0,False,False,False,True,False
1950000000,3,3,128.0,False,False,False,True,False
1790000000,4,3,119.0,False,False,False,True,False
1950000000,3,3,128.0,False,False,False,True,False
1500000000,5,4,121.0,False,False,False,True,False
1500000000,3,2,112.0,False,False,False,True,False
850000000,3,2,98.0,False,False,False,True,False
1500000000,5,4,121.0,False,False,False,True,False
1500000000,3,2,112.0,False,False,False,True,False
1400000000,3,2,174.0,False,False,False,True,False
1350000000,3,1,103.0,False,False,False,True,False
1350000000,3,2,103.0,False,False,False,True,False
594000000,2,1,79.0,False,False,False,True,False
910000000,4,2,106.0,False,False,False,True,False
1500000000,3,2,135.0,False,False,False,True,False
1300000000,2,1,135.0,False,False,False,True,False
1350000000,5,3,99.0,False,False,False,True,False
1500000000,5,4,132.0,False,False,False,True,False
1250000000,3,2,133.0,False,False,False,True,False
1400000000,3,2,113.0,False,False,False,True,False
1100000000,2,1,150.0,False,False,False,True,False
1290000000,4,3,109.0,False,False,False,True,False
1300000000,3,2,140.0,False,False,False,True,False
1950000000,3,3,128.0,False,False,False,True,False
520000000,2,1,90.0,False,False,False,True,False
1970000000,5,6,166.0,False,False,False,True,False
1970000000,5,6,166.0,False,False,False,True,False
1970000000,5,6,166.0,False,False,False,True,False
1970000000,5,6,166.0,False,False,False,True,False
450000000,2,1,83.0,False,False,False,True,False
1450000000,3,3,110.0,False,False,False,True,False
450000000,2,1,83.0,False,False,False,True,False
2200000000,10,10,230.0,False,False,False,True,False
725000000,2,1,114.0,False,False,False,True,False
1450000000,3,3,100.0,False,False,False,True,False
2240000000,10,10,230.0,False,False,False,True,False
1850000000,5,3,122.0,False,False,False,True,False
667000000,2,1,100.0,False,False,False,True,False
1770000000,3,3,157.0,False,False,False,True,False
775000000,3,2,113.0,False,False,False,True,False
775000000,3,2,113.0,False,False,False,True,False
2210000000,10,10,230.0,False,False,False,True,False
1380000000,3,2,107.0,False,False,False,True,False
1920000000,3,3,150.0,False,False,False,True,False
1310000000,4,2,101.0,False,False,False,True,False
756000000,3,1,104.0,False,False,False,True,False
775000000,3,2,113.0,False,False,False,True,False
1600000000,5,4,143.0,False,False,False,True,False
556000000,2,1,84.0,False,False,False,True,False
1650000000,3,3,130.0,False,False,False,True,False
1480000000,3,2,125.0,False,False,False,True,False
3900000000,4,4,450.0,False,False,False,True,False
470000000,2,1,90.0,False,False,False,True,False
470000000,2,1,90.0,False,False,False,True,False
1950000000,3,3,128.0,False,False,False,True,False
775000000,3,2,80.0,False,False,False,True,False
757000000,2,1,95.0,False,False,False,True,False
750000000,2,2,100.0,False,False,False,True,False
4800000000,5,4,386.0,False,False,False,True,False
961000000,3,3,107.0,False,False,False,True,False
1350000000,3,3,106.0,False,False,False,True,False
495000000,2,1,107.0,False,False,False,True,False
2400000000,3,3,199.0,False,False,False,True,False
1700000000,5,4,148.0,False,False,False,True,False
5900000000,7,3,522.0,False,False,False,True,False
2000000000,8,4,165.0,False,False,False,True,False
750000000,3,1,103.0,False,False,False,True,False
698000000,2,1,106.0,False,False,False,True,False
735000000,3,2,105.0,False,False,False,True,False
735000000,3,2,105.0,False,False,False,True,False
799000000,3,2,111.0,False,False,False,True,False
799000000,3,2,111.0,False,False,False,True,False
698000000,2,1,106.0,False,False,False,True,False
698000000,2,1,106.0,False,False,False,True,False
720000000,3,2,87.0,False,False,False,True,False
720000000,3,2,87.0,False,False,False,True,False
1500000000,5,3,115.0,False,False,False,True,False
1500000000,5,3,115.0,False,False,False,True,False
720000000,2,1,91.0,False,False,False,True,False
720000000,2,1,91.0,False,False,False,True,False
835000000,3,1,95.0,False,False,False,True,False
756000000,2,1,95.0,False,False,False,True,False
756000000,2,1,95.0,False,False,False,True,False
2300000000,4,4,182.0,False,False,False,True,False
666000000,2,1,87.0,False,False,False,True,False
2200000000,2,2,174.0,False,False,False,True,False
680000000,3,1,97.0,False,False,False,True,False
3000000000,4,4,243.0,False,False,False,True,False
1770000000,3,3,121.0,False,False,False,True,False
2600000000,14,5,203.0,False,False,False,True,False
1950000000,3,4,128.0,False,False,False,True,False
799000000,3,2,111.0,False,False,False,True,False
592000000,2,1,90.0,False,False,False,True,False
3000000000,3,3,200.0,False,False,False,True,False
1900000000,14,4,329.0,False,False,False,True,False
725000000,2,1,114.0,False,False,False,True,False
725000000,3,2,71.0,False,False,False,True,False
756000000,3,2,104.0,False,False,False,True,False
735000000,3,2,70.0,False,False,False,True,False
640000000,2,1,95.0,False,False,False,True,False
820000000,3,2,109.0,False,False,False,True,False
999000000,3,3,100.0,False,False,False,True,False
3500000000,15,13,342.0,False,False,False,True,False
789000000,2,1,93.0,False,False,False,True,False
450000000,2,1,82.0,False,False,False,True,False
1450000000,3,3,110.0,False,False,False,True,False
450000000,2,1,83.0,False,False,False,True,False
999000000,3,2,137.0,False,False,False,True,False
1820000000,3,3,140.0,False,False,False,True,False
750000000,2,2,99.0,False,False,False,True,False
1650000000,3,3,130.0,False,False,False,True,False
999000000,4,4,103.0,False,False,False,True,False
849000000,3,2,120.0,False,False,False,True,False
1400000000,4,2,150.0,False,False,False,True,False
3300000000,20,8,275.0,False,False,False,True,False
1540000000,4,4,120.0,False,False,False,True,False
775000000,3,2,113.0,False,False,False,True,False
775000000,3,2,113.0,False,False,False,True,False
1450000000,3,2,100.0,False,False,False,True,False
1450000000,3,2,100.0,False,False,False,True,False
895000000,3,2,85.0,False,False,False,True,False
1250000000,3,3,110.0,False,False,False,True,False
562000000,2,1,53.0,False,False,False,True,False
700000000,2,1,94.0,False,False,False,True,False
1900000000,2,1,198.0,False,False,False,True,False
1250000000,4,3,108.0,False,False,False,True,False
1900000000,4,2,162.0,False,False,False,True,False
1980000000,5,3,175.0,False,False,False,True,False
4200000000,4,4,300.0,False,False,False,True,False
880000000,3,2,104.0,False,False,False,True,False
4000000000,10,10,273.0,False,False,False,True,False
750000000,3,1,103.0,False,False,False,True,False
1520000000,4,2,99.0,False,False,False,True,False
520000000,2,1,90.0,False,False,False,True,False
1700000000,5,3,144.0,False,False,False,True,False
1700000000,2,1,114.0,False,False,False,True,False
1700000000,5,3,144.0,False,False,False,True,False
1950000000,5,6,166.0,False,False,False,True,False
999000000,3,1,145.0,False,False,False,True,False
2500000000,4,4,265.0,False,False,False,True,False
520000000,2,1,90.0,False,False,False,True,False
735000000,3,2,105.0,False,False,False,True,False
1800000000,4,2,168.0,False,False,False,True,False
775000000,3,2,113.0,False,False,False,True,False
500000000,2,2,90.0,False,False,False,True,False
375000000,2,1,72.0,False,False,False,True,False
2200000000,3,3,150.0,False,False,False,True,False
1500000000,3,2,158.0,False,False,False,True,False
1200000000,3,2,130.0,False,False,False,True,False
1790000000,10,10,205.0,False,False,False,True,False
520000000,2,1,90.0,False,False,False,True,False
395000000,2,1,75.0,False,False,False,True,False
783000000,3,2,79.0,False,False,False,True,False
1700000000,4,2,144.0,False,False,False,True,False
2450000000,4,4,175.0,False,False,False,True,False
1100000000,3,1,145.0,False,False,False,True,False
1100000000,3,2,150.0,False,False,False,True,False
2500000000,2,1,209.0,False,False,False,True,False
495000000,2,1,72.0,False,False,False,True,False
592000000,2,1,104.0,False,False,False,True,False
1400000000,3,4,150.0,False,False,False,True,False
730000000,3,2,100.0,False,False,False,True,False
885000000,2,2,156.0,False,False,False,True,False
885000000,2,2,156.0,False,False,False,True,False
4700000000,4,3,334.0,False,False,False,True,False
1400000000,3,4,150.0,False,False,False,True,False
594000000,2,1,79.0,False,False,False,True,False
1490000000,5,4,126.0,False,False,False,True,False
2230000000,10,10,230.0,False,False,False,True,False
680000000,3,1,97.0,False,False,False,True,False
3200000000,5,4,229.0,False,False,False,True,False
2530000000,5,4,178.0,False,False,False,True,False
295000000,2,1,36.0,False,False,False,True,False
1970000000,3,3,137.0,False,False,False,True,False
571000000,2,1,79.0,False,False,False,True,False
610000000,2,1,89.0,False,False,False,True,False
591000000,2,1,84.0,False,False,False,True,False
580000000,2,1,81.0,False,False,False,True,False
565000000,2,1,76.0,False,False,False,True,False
850000000,2,1,93.0,False,False,False,True,False
622000000,2,1,115.0,False,False,False,True,False
910000000,4,2,106.0,False,False,False,True,False
2400000000,3,2,238.0,False,False,False,True,False
1300000000,4,3,144.0,False,False,False,True,False
850000000,2,1,105.0,False,False,False,True,False
4700000000,4,3,334.0,False,False,False,True,False
520000000,2,1,90.0,False,False,False,True,False
549000000,2,1,90.0,False,False,False,True,False
1900000000,2,1,198.0,False,False,False,True,False
735000000,3,2,105.0,False,False,False,True,False
1780000000,5,3,120.0,False,False,False,True,False
898000000,3,2,90.0,False,False,False,True,False
2000000000,5,3,133.0,False,False,False,True,False
1500000000,4,2,150.0,False,False,False,True,False
1500000000,3,3,150.0,False,False,False,True,False
2000000000,3,2,200.0,False,False,False,True,False
756000000,2,1,95.0,False,False,False,True,False
747000000,3,2,89.0,False,False,False,True,False
756000000,2,1,95.0,False,False,False,True,False
897000000,3,2,107.0,False,False,False,True,False
530000000,2,1,90.0,False,False,False,True,False
520000000,2,1,90.0,False,False,False,True,False
728000000,2,1,105.0,False,False,False,True,False
562000000,2,1,92.0,False,False,False,True,False
728000000,2,1,105.0,False,False,False,True,False
675000000,2,1,121.0,False,False,False,True,False
675000000,2,1,121.0,False,False,False,True,False
753000000,3,2,84.0,False,False,False,True,False
1970000000,5,6,166.0,False,False,False,True,False
835000000,3,1,92.0,False,False,False,True,False
775000000,3,2,113.0,False,False,False,True,False
592000000,2,1,90.0,False,False,False,True,False
592000000,2,1,90.0,False,False,False,True,False
1200000000,3,3,100.0,False,False,False,True,False
1450000000,3,3,110.0,False,False,False,True,False
1100000000,3,1,142.0,False,False,False,True,False
1390000000,3,2,103.0,False,False,False,True,False
895000000,3,2,112.0,False,False,False,True,False
750000000,2,1,89.0,False,False,False,True,False
756000000,2,1,140.0,False,False,False,True,False
1780000000,4,3,118.0,False,False,False,True,False
455000000,2,1,61.0,False,False,False,False,True
1300000000,3,2,134.0,False,False,False,False,True
6500000000,11,11,500.0,False,False,False,False,True
845000000,2,2,60.0,False,False,False,False,True
1650000000,3,3,200.0,False,False,False,False,True
775000000,2,1,132.0,False,False,False,False,True
695000000,2,2,100.0,False,False,False,False,True
4250000000,3,3,425.0,False,False,False,False,True
815000000,2,2,75.0,False,False,False,False,True
4250000000,3,3,425.0,False,False,False,False,True
799000000,3,2,75.0,False,False,False,False,True
800000000,3,2,101.0,False,False,False,False,True
1450000000,3,3,110.0,False,False,False,False,True
1990000000,3,3,172.0,False,False,False,False,True
2950000000,4,3,213.0,False,False,False,False,True
895000000,3,2,91.0,False,False,False,False,True
1200000000,3,2,115.0,False,False,False,False,True
765000000,2,1,101.0,False,False,False,False,True
690000000,2,1,87.0,False,False,False,False,True
1850000000,4,3,147.0,False,False,False,False,True
5200000000,12,12,525.0,False,False,False,False,True
4250000000,3,3,425.0,False,False,False,False,True
1450000000,3,3,110.0,False,False,False,False,True
1940000000,3,3,150.0,False,False,False,False,True
2600000000,4,3,150.0,False,False,False,False,True
1600000000,4,2,125.0,False,False,False,False,True
1300000000,3,3,135.0,False,False,False,False,True
1880000000,3,2,150.0,False,False,False,False,True
990000000,3,3,103.0,False,False,False,False,True
14000000000,13,13,1200.0,False,False,False,False,True
1350000000,3,2,105.0,False,False,False,False,True
1300000000,3,2,161.0,False,False,False,False,True
875000000,3,2,85.0,False,False,False,False,True
998000000,3,3,103.0,False,False,False,False,True
1300000000,5,2,112.0,False,False,False,False,True
1500000000,3,4,151.0,False,False,False,False,True
7250000000,23,11,500.0,False,False,False,False,True
2550000000,4,4,175.0,False,False,False,False,True
556000000,2,1,84.0,False,False,False,False,True
2530000000,4,4,175.0,False,False,False,False,True
898000000,3,2,90.0,False,False,False,False,True
1600000000,12,12,425.0,False,False,False,False,True
2900000000,3,2,365.0,False,False,False,False,True
4250000000,3,3,425.0,False,False,False,False,True
2540000000,4,4,175.0,False,False,False,False,True
525000000,2,1,126.0,False,False,False,False,True
1250000000,2,1,135.0,False,False,False,False,True
1600000000,12,12,425.0,False,False,False,False,True
13000000000,3,1,838.0,False,False,False,False,True
4250000000,3,3,425.0,False,False,False,False,True
1450000000,3,3,110.0,False,False,False,False,True
2109999999,4,3,192.0,False,False,False,False,True
1820000000,3,2,140.0,False,False,False,False,True
1400000000,3,2,174.0,False,False,False,False,True
3100000000,7,4,225.0,False,False,False,False,True
1450000000,3,2,110.0,False,False,False,False,True
1700000000,3,2,135.0,False,False,False,False,True
590000000,2,1,85.0,False,False,False,False,True
4250000000,3,3,425.0,False,False,False,False,True
695000000,2,2,100.0,False,False,False,False,True
20000000000,47,47,2085.0,False,False,False,False,True
1950000000,3,2,168.0,False,False,False,False,True
850000000,3,1,87.0,False,False,False,False,True
595000000,2,1,82.0,False,False,False,False,True
4750000000,4,4,309.0,False,False,False,False,True
1490000000,5,4,126.0,False,False,False,False,True
1790000000,4,3,119.0,False,False,False,False,True
1790000000,4,3,119.0,False,False,False,False,True
825000000,3,2,102.0,False,False,False,False,True
1250000000,3,2,135.0,False,False,False,False,True
950000000,3,2,72.0,False,False,False,False,True
1950000000,3,2,170.0,False,False,False,False,True
520000000,2,1,90.0,False,False,False,False,True
580000000,2,1,66.0,False,False,False,False,True
675000000,2,1,85.0,False,False,False,False,True
2350000000,3,2,213.0,False,False,False,False,True
2350000000,4,3,184.0,False,False,False,False,True
1500000000,3,2,148.0,False,False,False,False,True
2650000000,4,3,189.0,False,False,False,False,True
720000000,2,1,126.0,False,False,False,False,True
1900000000,5,5,166.0,False,False,False,False,True
2750000000,2,3,579.0,False,False,False,False,True
3500000000,6,3,341.0,False,False,False,False,True
2000000000,3,2,167.0,False,False,False,False,True
950000000,11,3,100.0,False,False,False,False,True
450000000,2,1,82.0,False,False,False,False,True
3500000000,10,9,195.0,False,False,False,False,True
900000000,16,5,170.0,False,False,False,False,True
790000000,3,2,75.0,False,False,False,False,True
1600000000,12,12,425.0,False,False,False,False,True
1600000000,12,12,425.0,False,False,False,False,True
2350000000,4,3,184.0,False,False,False,False,True
999000000,3,3,103.0,False,False,False,False,True
5300000000,7,4,369.0,False,False,False,False,True
680000000,2,1,68.0,False,False,False,False,True
2540000000,4,4,175.0,False,False,False,False,True
1300000000,2,2,134.0,False,False,False,False,True
1780000000,4,3,118.0,False,False,False,False,True
1490000000,5,3,115.0,False,False,False,False,True
2600000000,4,3,190.0,False,False,False,False,True
580000000,2,1,66.0,False,False,False,False,True
1820000000,3,2,140.0,False,False,False,False,True
850000000,2,1,90.0,False,False,False,False,True
1100000000,1,1,149.0,False,False,False,False,True
2530000000,4,3,175.0,False,False,False,False,True
1450000000,4,3,125.0,False,False,False,False,True
1340000000,3,2,103.0,False,False,False,False,True
2560000000,5,4,179.0,False,False,False,False,True
2700000000,4,3,213.0,False,False,False,False,True
1450000000,3,3,110.0,False,False,False,False,True
3200000000,5,4,225.0,False,False,False,False,True
2900000000,4,3,189.0,False,False,False,False,True
4750000000,5,5,267.0,False,False,False,False,True
12000000000,29,2,787.0,False,False,False,False,True
2500000000,3,3,247.0,False,False,False,False,True
850000000,2,2,98.0,False,False,False,False,True
985000000,2,2,125.0,False,False,False,False,True
275000000,2,1,61.0,False,False,False,False,True
278000000,2,1,71.0,False,False,False,False,True
15500000000,22,22,895.0,False,False,False,False,True
2100000000,4,3,200.0,False,False,False,False,True
1400000000,3,2,134.0,False,False,False,False,True
890000000,3,2,85.0,False,False,False,False,True
675000000,2,1,85.0,False,False,False,False,True
227000000,2,1,60.0,False,False,False,False,True
12000000000,49,49,926.0,False,False,False,False,True
675000000,2,1,85.0,False,False,False,False,True
255000000,1,2,62.0,False,False,False,False,True
1820000000,3,2,140.0,False,False,False,False,True
850000000,3,3,70.0,False,False,False,False,True
1150000000,2,1,93.0,False,False,False,False,True
1450000000,5,3,125.0,False,False,False,False,True
1970000000,5,6,166.0,False,False,False,False,True
1940000000,3,2,150.0,False,False,False,False,True
1300000000,2,2,134.0,False,False,False,False,True
890000000,3,2,85.0,False,False,False,False,True
950000000,4,4,90.0,False,False,False,False,True
5300000000,7,4,369.0,False,False,False,False,True
675000000,2,1,85.0,False,False,False,False,True
1940000000,3,2,150.0,False,False,False,False,True
999000000,3,3,103.0,False,False,False,False,True
3500000000,6,5,220.0,False,False,False,False,True
3500000000,2,3,302.0,False,False,False,False,True
1820000000,3,2,140.0,False,False,False,False,True
270000000,2,1,61.0,False,False,False,False,True
1500000000,6,4,138.0,False,False,False,False,True
875000000,3,1,90.0,False,False,False,False,True
3870000000,3,3,204.0,False,False,False,False,True
3000000000,12,5,459.0,False,False,False,False,True
580000000,2,1,66.0,False,False,False,False,True
775000000,2,1,80.0,False,False,False,False,True
4500000000,15,5,495.0,False,False,False,False,True
594000000,2,1,79.0,False,False,False,False,True
1850000000,3,3,150.0,False,False,False,False,True
6800000000,8,5,447.0,False,False,False,False,True
1100000000,3,1,110.0,False,False,False,False,True
889000000,3,2,85.0,False,False,False,False,True
1970000000,5,6,166.0,False,False,False,False,True
747000000,3,2,62.0,False,False,False,False,True
850000000,3,2,107.0,False,False,False,False,True
950000000,4,4,90.0,False,False,False,False,True
2100000000,3,3,120.0,False,False,False,False,True
890000000,3,2,85.0,False,False,False,False,True
5300000000,7,4,369.0,False,False,False,False,True
1500000000,3,2,112.0,False,False,False,False,True
1500000000,4,3,120.0,False,False,False,False,True
1490000000,5,4,126.0,False,False,False,False,True
1470000000,3,3,178.0,False,False,False,False,True
5250000000,5,4,448.0,False,False,False,False,True
1260000000,3,3,103.0,False,False,False,False,True
1970000000,5,6,166.0,False,False,False,False,True
890000000,3,2,85.0,False,False,False,False,True
1400000000,3,1,120.0,False,False,False,False,True
2150000000,15,5,238.0,False,False,False,False,True
599000000,2,1,90.0,False,False,False,False,True
4500000000,15,5,448.0,False,False,False,False,True
14000000000,2,2,990.0,False,False,False,False,True
11000000000,15,3,580.0,False,False,False,False,True
1820000000,3,2,140.0,False,False,False,False,True
3500000000,2,3,338.0,False,False,False,False,True
1470000000,3,2,175.0,False,False,False,False,True
5300000000,30,30,427.0,False,False,False,False,True
500000000,2,1,80.0,False,False,False,False,True
349000000,2,1,74.0,False,False,False,False,True
1500000000,5,3,135.0,False,False,False,False,True
1500000000,3,4,150.0,False,False,False,False,True
900000000,16,5,171.0,False,False,False,False,True
1200000000,3,3,100.0,False,False,False,False,True
960000000,3,3,107.0,False,False,False,False,True
2950000000,12,12,200.0,False,False,False,False,True
999000000,3,3,103.0,False,False,False,False,True
1780000000,4,3,120.0,False,False,False,False,True
1780000000,4,3,120.0,False,False,False,False,True
2520000000,5,4,177.0,False,False,False,False,True
2530000000,5,4,178.0,False,False,False,False,True
1000000000,2,1,96.0,False,False,False,False,True
1890000000,3,3,150.0,False,False,False,False,True
743000000,3,2,81.0,False,False,False,False,True
1300000000,2,2,134.0,False,False,False,False,True
6700000000,7,4,530.0,False,False,False,False,True
790000000,3,2,75.0,False,False,False,False,True
753000000,3,2,84.0,False,False,False,False,True
559000000,2,1,85.0,False,False,False,False,True
737000000,3,2,79.0,False,False,False,False,True
743000000,3,2,81.0,False,False,False,False,True
7000000000,4,4,527.0,False,False,False,False,True
1800000000,3,2,112.0,False,False,False,False,True
1820000000,3,3,140.0,False,False,False,False,True
2000000000,4,3,182.0,False,False,False,False,True
2300000000,4,3,182.0,False,False,False,False,True
2300000000,4,3,200.0,False,False,False,False,True
